ion,mass,Intensities
,7916.066619,0.131855
,7917.06907,0.085612
,7918.071502,0.049337
,7919.073916,0.025683
,7920.076317,0.012237
,7921.078704,0.005392
,7922.081081,0.002215
a25-G,7895.058904,0.0358467
,7896.061584,0.10727
,7897.064181,0.172586
,7898.066725,0.19626
,7899.06923,0.1759
,7900.071706,0.131705
,7901.074157,0.085408
,7902.076589,0.049154
,7903.079004,0.025551
,7904.081405,0.012156
,7905.083793,0.005348
,7906.08617,0.002193
a26,8352.133616,0.0293191
,8353.136287,0.093115
,8354.138881,0.158263
,8355.141424,0.189563
,8356.14393,0.178566
,8357.146407,0.140289
,8358.148861,0.095329
,8359.151295,0.057426
,8360.153713,0.031216
,8361.156116,0.015518
,8362.158507,0.007128
,8363.160887,0.003051
a26+CMCT,8603.333378,0.0247847
,8604.336066,0.082848
,8605.33868,0.147292
,8606.341245,0.183777
,8607.343773,0.179781
,8608.346271,0.146329
,8609.348746,0.102813
,8610.351201,0.063935
,8611.353638,0.035828
,8612.356061,0.018338
,8613.358471,0.008664
,8614.360869,0.003811
,8615.363257,0.001571
a26+CMCT-A,8468.278883,0.0266621
,8469.28159,0.087168
,8470.284219,0.151992
,8471.286795,0.186343
,8472.289333,0.179369
,8473.29184,0.143811
,8474.294322,0.099622
,8475.296784,0.061125
,8476.299228,0.033817
,8477.301656,0.017098
,8478.304072,0.007984
,8479.306475,0.003472
a26+CMCT-G,8452.283968,0.026727
,8453.286676,0.08737
,8454.289304,0.152274
,8455.291881,0.186559
,8456.294419,0.179422
,8457.296927,0.143709
,8458.299409,0.099441
,8459.301871,0.06094
,8460.304316,0.033672
,8461.306745,0.017002
,8462.309161,0.007928
,8463.311565,0.003442
a26-A,8217.079121,0.0315399
,8218.081813,0.097855
,8219.084421,0.162999
,8220.086975,0.191735
,8221.089491,0.177641
,8222.091976,0.137427
,8223.094437,0.092043
,8224.096878,0.054693
,8225.099302,0.029346
,8226.101712,0.014408
,8227.104108,0.006539
,8228.106493,0.002767
a26-G,8201.084206,0.0316166
,8202.086898,0.098081
,8203.089506,0.163294
,8204.092061,0.191937
,8205.094577,0.177664
,8206.097063,0.137299
,8207.099525,0.091849
,8208.101966,0.054509
,8209.10439,0.029208
,8210.1068,0.014319
,8211.109197,0.00649
,8212.111582,0.002742
a27,8697.181051,0.0253607
,8698.183716,0.083874
,8699.186308,0.14804
,8700.188851,0.183805
,8701.191357,0.179236
,8702.193835,0.145618
,8703.19629,0.10224
,8704.198726,0.063592
,8705.201145,0.035671
,8706.20355,0.018289
,8707.205942,0.008661
,8708.208324,0.00382
,8709.210696,0.00158
a27+CMCT,8948.380813,0.0214386
,8949.383494,0.074478
,8950.386106,0.137296
,8951.38867,0.177347
,8952.391197,0.179397
,8953.393696,0.150846
,8954.396171,0.10941
,8955.398626,0.070191
,8956.401065,0.040556
,8957.403489,0.021394
,8958.4059,0.010413
,8959.408299,0.004716
,8960.410689,0.002002
a27+CMCT-A,8813.326318,0.0230625
,8814.329018,0.078428
,8815.331643,0.141889
,8816.334218,0.180187
,8817.336755,0.179432
,8818.339262,0.148681
,8819.341745,0.106362
,8820.344207,0.067348
,8821.346652,0.038431
,8822.349082,0.020032
,8823.351498,0.009639
,8824.353903,0.004318
,8825.356297,0.001813
a27+CMCT-G,8797.331403,0.0231186
,8798.334103,0.07861
,8799.336729,0.142157
,8800.339304,0.18041
,8801.341841,0.179507
,8802.344349,0.148604
,8803.346832,0.106195
,8804.349295,0.067166
,8805.35174,0.03828
,8806.35417,0.019928
,8807.356587,0.009576
,8808.358992,0.004284
,8809.361387,0.001796
a27-A,8562.126555,0.0272817
,8563.12924,0.088226
,8564.131846,0.152719
,8565.1344,0.186318
,8566.136916,0.178783
,8567.139402,0.14309
,8568.141864,0.099059
,8569.144306,0.060798
,8570.146732,0.033673
,8571.149142,0.017056
,8572.15154,0.007984
,8573.153927,0.003482
a27-G,8546.131641,0.0273481
,8547.134326,0.08843
,8548.136931,0.153
,8549.139486,0.186531
,8550.142002,0.178832
,8551.144488,0.142986
,8552.146951,0.098878
,8553.149394,0.060614
,8554.15182,0.033529
,8555.154231,0.016961
,8556.156629,0.007928
,8557.159016,0.003452
a28,9026.233571,0.0219902
,9027.236231,0.075606
,9028.238821,0.138333
,9029.241363,0.177701
,9030.24387,0.179028
,9031.24635,0.150104
,9032.248806,0.108662
,9033.251243,0.069633
,9034.253665,0.040217
,9035.256072,0.021218
,9036.258466,0.010335
,9037.26085,0.004686
,9038.263224,0.001992
a28+CMCT,9277.433333,0.0185893
,9278.436008,0.067014
,9279.438618,0.127882
,9280.44118,0.170709
,9281.443708,0.178229
,9282.446207,0.154522
,9283.448683,0.115464
,9284.45114,0.07626
,9285.45358,0.045336
,9286.456006,0.024594
,9287.458418,0.012305
,9288.460819,0.005726
,9289.46321,0.002496
a28+CMCT-A,9142.378838,0.0199974
,9143.381531,0.070623
,9144.384154,0.132341
,9145.386728,0.173766
,9146.389264,0.17867
,9147.391772,0.152707
,9148.394255,0.112581
,9149.396719,0.073412
,9150.399165,0.043114
,9151.401596,0.023117
,9152.404014,0.011437
,9153.40642,0.005265
,9154.408816,0.002271
a28+CMCT-G,9126.383923,0.0200461
,9127.386617,0.070787
,9128.389239,0.132595
,9129.391813,0.173993
,9130.39435,0.178766
,9131.396858,0.152653
,9132.399342,0.112429
,9133.401806,0.073234
,9134.404253,0.04296
,9135.406684,0.023006
,9136.409103,0.011367
,9137.411509,0.005226
,9138.413905,0.002251
a28-A,8891.179075,0.0236559
,8892.181754,0.079598
,8893.184357,0.142918
,8894.186911,0.18049
,8895.189427,0.179011
,8896.191915,0.147912
,8897.194378,0.105614
,8898.196822,0.066805
,8899.199249,0.038107
,8900.201662,0.019868
,8901.204062,0.009568
,8902.206451,0.004291
,8903.208829,0.001805
a28-G,8875.184161,0.0237134
,8876.186839,0.079782
,8877.189443,0.143187
,8878.191997,0.180711
,8879.194513,0.179083
,8880.197001,0.147832
,8881.199465,0.105447
,8882.201909,0.066623
,8883.204337,0.037958
,8884.20675,0.019765
,8885.209151,0.009505
,8886.21154,0.004257
,8887.213919,0.001788
a29,9331.274857,0.0193694
,9332.277522,0.068786
,9333.280117,0.129771
,9334.282666,0.171687
,9335.28518,0.177985
,9336.287665,0.15345
,9337.290128,0.114162
,9338.292571,0.075149
,9339.294998,0.044566
,9340.297411,0.024136
,9341.299811,0.012063
,9342.302201,0.005612
,9343.30458,0.002447
a29+CMCT,9582.47462,0.0163739
,9583.477299,0.060879
,9584.479913,0.119648
,9585.482481,0.164329
,9586.485014,0.176384
,9587.487519,0.15712
,9588.490001,0.120566
,9589.492463,0.08174
,9590.494908,0.049864
,9591.497339,0.027749
,9592.499757,0.014238
,9593.502163,0.006794
,9594.504559,0.003036
a29+CMCT-A,9447.420125,0.0176141
,9448.422821,0.064199
,9449.425449,0.123961
,9450.428028,0.167532
,9451.43057,0.177162
,9452.433083,0.155627
,9453.435572,0.117859
,9454.43804,0.078913
,9455.440492,0.047568
,9456.442928,0.02617
,9457.445351,0.013281
,9458.447762,0.00627
,9459.450163,0.002773
a29+CMCT-G,9431.42521,0.017657
,9432.427907,0.064348
,9433.430534,0.124202
,9434.433113,0.16776
,9435.435656,0.177274
,9436.438169,0.155593
,9437.440658,0.117722
,9438.443128,0.07874
,9439.445579,0.047412
,9440.448016,0.026054
,9441.45044,0.013206
,9442.452851,0.006227
,9443.455252,0.00275
a29-A,9196.220362,0.0208366
,9197.223045,0.072468
,9198.225654,0.134237
,9199.228213,0.174674
,9200.230736,0.178335
,9201.233229,0.151575
,9202.235699,0.111264
,9203.238149,0.072316
,9204.240582,0.042369
,9205.243,0.022681
,9206.245406,0.011211
,9207.2478,0.005159
,9208.250184,0.002226
a29-G,9180.225448,0.0208873
,9181.22813,0.072636
,9182.230739,0.134493
,9183.233299,0.174899
,9184.235822,0.178426
,9185.238315,0.151516
,9186.240786,0.11111
,9187.243236,0.072138
,9188.245669,0.042216
,9189.248088,0.022572
,9190.250494,0.011142
,9191.252889,0.005121
,9192.255273,0.002207
a30,9676.322292,0.0167544
,9677.324951,0.061699
,9678.327545,0.120439
,9679.330093,0.164616
,9680.332607,0.176103
,9681.335093,0.156532
,9682.337557,0.119975
,9683.340001,0.081312
,9684.34243,0.049621
,9685.344844,0.027641
,9686.347246,0.014204
,9687.349637,0.006791
,9688.352018,0.003042
a30+CMCT,9927.522055,0.0141632
,9928.524728,0.05452
,9929.52734,0.110727
,9930.529907,0.156943
,9931.532439,0.173671
,9932.534944,0.159361
,9933.537427,0.125884
,9934.539889,0.087807
,9935.542336,0.055083
,9936.544767,0.031508
,9937.547186,0.016612
,9938.549594,0.008142
,9939.551991,0.003736
,9940.554378,0.001614
a30+CMCT-A,9792.467559,0.015236
,9793.47025,0.057532
,9794.472874,0.114858
,9795.475452,0.16027
,9796.477993,0.174798
,9797.480506,0.158229
,9798.482995,0.123395
,9799.485465,0.085027
,9800.487917,0.052721
,9801.490354,0.029822
,9802.492778,0.015555
,9803.49519,0.007545
,9804.497592,0.003427
a30+CMCT-G,9776.472645,0.0152731
,9777.475335,0.057666
,9778.47796,0.115085
,9779.480537,0.160498
,9780.483079,0.174925
,9781.485593,0.158217
,9782.488082,0.123275
,9783.490552,0.084861
,9784.493004,0.052563
,9785.495442,0.0297
,9786.497866,0.015473
,9787.500279,0.007496
,9788.502681,0.003401
a30-A,9541.267797,0.0180234
,9542.270474,0.065051
,9543.27308,0.124748
,9544.275639,0.167782
,9545.278161,0.176839
,9546.280655,0.155017
,9547.283126,0.117268
,9548.285577,0.078496
,9549.288011,0.047339
,9550.290431,0.026072
,9551.292838,0.013253
,9552.295233,0.00627
,9553.297619,0.00278
a30-G,9525.272882,0.0180673
,9526.275559,0.065202
,9527.278166,0.12499
,9528.280724,0.168008
,9529.283247,0.176948
,9530.285742,0.154981
,9531.288212,0.117131
,9532.290664,0.078324
,9533.293099,0.047183
,9534.295519,0.025956
,9535.297926,0.013178
,9536.300322,0.006227
,9537.302708,0.002758
a31,10021.369727,0.0144924
,10022.372382,0.055272
,10023.374973,0.111511
,10024.377521,0.157298
,10025.380035,0.173477
,10026.382522,0.158828
,10027.384986,0.125301
,10028.387432,0.087357
,10029.389862,0.054811
,10030.392277,0.031378
,10031.394681,0.016565
,10032.397073,0.008134
,10033.399456,0.00374
,10034.401829,0.00162
a31+CMCT,10272.569489,0.0122511
,10273.572158,0.048768
,10274.574767,0.102245
,10275.577333,0.149414
,10276.579865,0.1703
,10277.58237,0.160831
,10278.584853,0.13067
,10279.587316,0.093695
,10280.589764,0.060392
,10281.592196,0.035481
,10282.594616,0.019206
,10283.597025,0.009662
,10284.599423,0.004549
,10285.601812,0.002016
a31+CMCT-A,10137.514994,0.013179
,10138.517679,0.051495
,10139.520301,0.106181
,10140.522877,0.152821
,10141.525418,0.171738
,10142.52793,0.160052
,10143.53042,0.128417
,10144.53289,0.090989
,10145.535343,0.057984
,10146.537781,0.033695
,10147.540206,0.018048
,10148.542619,0.008988
,10149.545022,0.00419
,10150.547416,0.00184
a31+CMCT-G,10121.52008,0.0132111
,10122.522764,0.051616
,10123.525386,0.106393
,10124.527962,0.153047
,10125.530503,0.171879
,10126.533017,0.160062
,10127.535507,0.128316
,10128.537977,0.090832
,10129.54043,0.057826
,10130.542869,0.033568
,10131.545294,0.017961
,10132.547708,0.008934
,10133.550111,0.00416
,10134.552505,0.001824
a31-A,9886.315232,0.0155901
,9887.317903,0.058316
,9888.320507,0.115644
,9889.323065,0.160593
,9890.325587,0.174564
,9891.328082,0.157672
,9892.330553,0.122809
,9893.333005,0.084587
,9894.335441,0.052462
,9895.337862,0.029702
,9896.34027,0.015514
,9897.342667,0.007539
,9898.345054,0.003433
a31-G,9870.320317,0.0156281
,9871.322988,0.058452
,9872.325593,0.115871
,9873.328151,0.160819
,9874.330673,0.174689
,9875.333168,0.157658
,9876.33564,0.122688
,9877.338092,0.084422
,9878.340528,0.052305
,9879.34295,0.02958
,9880.345358,0.015433
,9881.347756,0.007491
,9882.350143,0.003407
a32,10327.395029,0.0127822
,10328.397693,0.050152
,10329.400295,0.103981
,10330.402852,0.150621
,10331.405375,0.170482
,10332.40787,0.160118
,10333.410343,0.129532
,10334.412797,0.092576
,10335.415235,0.059529
,10336.417659,0.034917
,10337.42007,0.018883
,10338.422469,0.009497
,10339.424859,0.004472
,10340.427239,0.001984
a32+CMCT,10578.594792,0.0108054
,10579.597469,0.044199
,10580.600087,0.095135
,10581.602661,0.14264
,10582.605202,0.166726
,10583.607715,0.161407
,10584.610206,0.134385
,10585.612677,0.098717
,10586.615132,0.065171
,10587.617572,0.039208
,10588.619999,0.021729
,10589.622414,0.01119
,10590.624819,0.005393
,10591.627215,0.002446
a32+CMCT-A,10443.540296,0.0116239
,10444.54299,0.046694
,10445.54562,0.098889
,10446.548204,0.146081
,10447.550754,0.168406
,10448.553275,0.160933
,10449.555772,0.132357
,10450.55825,0.0961
,10451.56071,0.06274
,10452.563155,0.037344
,10453.565587,0.020484
,10454.568008,0.010444
,10455.570417,0.004985
,10456.572817,0.00224
a32+CMCT-G,10427.545382,0.0116522
,10428.548075,0.046803
,10429.550705,0.099088
,10430.55329,0.146303
,10431.55584,0.168556
,10432.558361,0.160959
,10433.560859,0.132271
,10434.563337,0.095953
,10435.565797,0.062584
,10436.568243,0.037214
,10437.570676,0.020391
,10438.573096,0.010386
,10439.575506,0.004951
,10440.577906,0.002222
a32-A,10192.340534,0.0137504
,10193.343215,0.052943
,10194.345828,0.107942
,10195.348395,0.153988
,10196.350927,0.171845
,10197.35343,0.159274
,10198.35591,0.12725
,10199.35837,0.089872
,10200.360813,0.057139
,10201.363242,0.033153
,10202.365658,0.017743
,10203.368063,0.008834
,10204.370457,0.00412
,10205.372841,0.00181
a32-G,10176.345619,0.0137839
,10177.3483,0.053066
,10178.350914,0.108156
,10179.353481,0.154212
,10180.356013,0.171982
,10181.358516,0.159279
,10182.360996,0.127145
,10183.363457,0.089714
,10184.365901,0.056982
,10185.36833,0.033028
,10186.370746,0.017657
,10187.373151,0.008781
,10188.375545,0.00409
,10189.377931,0.001795
a33,10656.447549,0.0110834
,10657.450209,0.044938
,10658.452808,0.09608
,10659.455365,0.143311
,10660.457888,0.166838
,10661.460384,0.161021
,10662.462858,0.133758
,10663.465314,0.098099
,10664.467753,0.064697
,10665.470178,0.038902
,10666.472591,0.021558
,10667.474992,0.011106
,10668.477383,0.005356
,10669.479766,0.002432
a33+CMCT,10907.647312,0.0093693
,10908.649984,0.039551
,10909.6526,0.087699
,10910.655173,0.135279
,10911.657713,0.162509
,10912.660227,0.161557
,10913.662718,0.138032
,10914.66519,0.10399
,10915.667646,0.070373
,10916.670087,0.04338
,10917.672516,0.024624
,10918.674932,0.012983
,10919.677339,0.006404
,10920.679736,0.002972
a33+CMCT-A,10772.592817,0.010079
,10773.595505,0.041808
,10774.598132,0.091252
,10775.600715,0.138734
,10776.603264,0.164427
,10777.605785,0.161403
,10778.608283,0.136256
,10779.610761,0.101486
,10780.613223,0.067932
,10781.615669,0.041438
,10782.618102,0.023285
,10783.620524,0.012158
,10784.622935,0.00594
,10785.625336,0.002732
a33+CMCT-G,10756.597902,0.0101035
,10757.60059,0.041906
,10758.603217,0.091438
,10759.605801,0.138951
,10760.60835,0.164586
,10761.610871,0.161447
,10762.61337,0.136187
,10763.615848,0.101349
,10764.61831,0.067779
,10765.620757,0.041305
,10766.62319,0.023186
,10767.625612,0.012094
,10768.628024,0.005903
,10769.630425,0.002712
a33-A,10521.393054,0.0119229
,10522.395729,0.047468
,10523.398341,0.099849
,10524.400907,0.146731
,10525.403439,0.168476
,10526.405942,0.16051
,10527.408423,0.131714
,10528.410885,0.095483
,10529.41333,0.062276
,10530.41576,0.03705
,10531.418177,0.020323
,10532.420583,0.010366
,10533.422979,0.004951
,10534.425366,0.002228
a33-G,10505.39814,0.011952
,10506.400815,0.047579
,10507.403426,0.100049
,10508.405993,0.146952
,10509.408524,0.168624
,10510.411029,0.160534
,10511.41351,0.131626
,10512.415972,0.095335
,10513.418417,0.062121
,10514.420847,0.036921
,10515.423265,0.020231
,10516.425672,0.010308
,10517.428068,0.004918
,10518.430455,0.00221
a34,10961.488836,0.0097625
,10962.491499,0.040687
,10963.494103,0.089304
,10964.496665,0.136622
,10965.499193,0.163018
,10966.501695,0.161166
,10967.504175,0.137076
,10968.506635,0.102892
,10969.50908,0.069427
,10970.51151,0.0427
,10971.513927,0.024197
,10972.516334,0.012743
,10973.51873,0.006281
,10974.521117,0.002915
a34+CMCT,11212.688599,0.0082527
,11213.691274,0.035771
,11214.693894,0.081355
,11215.696472,0.128614
,11216.699017,0.158246
,11217.701535,0.161049
,11218.704031,0.140802
,11219.706508,0.108508
,11220.708969,0.075091
,11221.711415,0.047321
,11222.713847,0.027454
,11223.716269,0.014792
,11224.71868,0.007454
,11225.721081,0.003534
,11226.723474,0.001585
a34+CMCT-A,11077.634103,0.0088778
,11078.636794,0.037829
,11079.639425,0.084722
,11080.642013,0.132052
,11081.644567,0.160346
,11082.647092,0.161173
,11083.649595,0.139263
,11084.652078,0.106126
,11085.654544,0.072659
,11086.656995,0.04532
,11087.659433,0.026033
,11088.661859,0.013893
,11089.664274,0.006936
,11090.66668,0.003259
,11091.669077,0.001449
a34+CMCT-G,11061.639189,0.0088994
,11062.641879,0.037918
,11063.644511,0.084895
,11064.647099,0.132263
,11065.649653,0.160512
,11066.652179,0.161232
,11067.654682,0.13921
,11068.657165,0.106
,11069.659631,0.072509
,11070.662083,0.045184
,11071.664521,0.02593
,11072.666947,0.013824
,11073.669363,0.006895
,11074.671769,0.003236
,11075.674166,0.001437
a34-A,10826.434341,0.010502
,10827.437019,0.042998
,10828.439635,0.09289
,10829.442207,0.140056
,10830.444743,0.164872
,10831.447253,0.160947
,10832.449739,0.135259
,10833.452205,0.100378
,10834.454655,0.066998
,10835.45709,0.040777
,10836.459513,0.022876
,10837.461924,0.011931
,10838.464324,0.005826
,10839.466715,0.002679
a34-G,10810.439426,0.0105275
,10811.442105,0.043099
,10812.444721,0.093078
,10813.447292,0.140273
,10814.449829,0.165029
,10815.452339,0.160987
,10816.454825,0.135188
,10817.457292,0.10024
,10818.459742,0.066844
,10819.462178,0.040645
,10820.464601,0.022779
,10821.467012,0.011868
,10822.469413,0.005789
,10823.471804,0.002659
a35,11290.541356,0.008465
,11291.544015,0.036388
,11292.546617,0.082226
,11293.549178,0.129335
,11294.551707,0.158502
,11295.554209,0.16081
,11296.556689,0.140262
,11297.559151,0.107904
,11298.561597,0.074584
,11299.564028,0.046968
,11300.566447,0.027241
,11301.568855,0.014679
,11302.571253,0.007401
,11303.573642,0.003512
,11304.576022,0.001576
a35+CMCT,11541.741119,0.0071559
,11542.74379,0.031954
,11543.746407,0.074749
,11544.748984,0.121399
,11545.751529,0.153308
,11546.754047,0.160013
,11547.756544,0.143381
,11548.759021,0.113186
,11549.761483,0.080197
,11550.76393,0.051723
,11551.766364,0.0307
,11552.768786,0.016917
,11553.771199,0.008716
,11554.773601,0.004224
,11555.775996,0.001935
a35+CMCT-A,11406.686623,0.0076979
,11407.689309,0.03381
,11408.691938,0.077913
,11409.694524,0.1248
,11410.697077,0.155582
,11411.699603,0.160425
,11412.702106,0.142103
,11413.70459,0.110952
,11414.707057,0.077791
,11415.709509,0.049668
,11416.711948,0.029194
,11417.714375,0.015936
,11418.716792,0.008136
,11419.719199,0.003909
,11420.721597,0.001775
a35+CMCT-G,11390.691709,0.0077167
,11391.694394,0.033889
,11392.697023,0.078074
,11393.69961,0.125005
,11394.702163,0.155752
,11395.704689,0.160499
,11396.707193,0.142068
,11397.709677,0.110838
,11398.712144,0.077646
,11399.714596,0.049531
,11400.717035,0.029086
,11401.719463,0.015862
,11402.72188,0.00809
,11403.724287,0.003882
,11404.726686,0.001762
