Found fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
981.11923	6	4517094.9559552865	c18	-3.07	
982.11771	4	7142295.421281774	c12	2.61	
982.11771	5	2852915.283600887	c15	-3.17	
1012.61798	2	3059777.0394579666	a07-G	3.34	
1012.61798	6	4996732.624856747	c19-G	-1.85	
1067.87616	4	8090301.255148038	c13	0.35	
1067.87616	8	3373892.4866670216	a27-G	-4.69	
1068.12935	4	5409863.192345109	c13	2.76	
1068.12935	8	2585970.534042611	a27-G	-2.29	
1157.76104	5	17967795.563908655	y18	0.67	
1157.76104	10	5406316.185696915	w35+CMCT	-2.22	
1157.96146	5	15670418.502533691	y18	0.6	
1157.96146	10	7102769.418285197	w35+CMCT	-2.3	
1158.16141	5	10861459.266636625	y18	0.14	
1158.16141	10	5017091.6617202815	w35+CMCT	-2.77	
1245.54954	5	7560722.595152787	c19	-4.51	
1245.54954	10	3326510.4563212693	a39-G	-3.83	
1245.75172	5	9741569.206338014	c19	-3.17	
1245.75172	7	7278585.235725779	c26+CMCT	3.87	
1245.75172	10	2075234.6195871986	a39-G	-2.48	
1264.90463	7	4703996.750783134	y27+CMCT	1.47	
1264.90463	8	4365505.768020895	y32-G	-5.87	
1265.04363	7	3386188.0015502907	y27+CMCT	-1.86	
1265.04363	8	4025865.060352162	y32-G	4.95	
1289.44777	4	11753656.556579452	c15+CMCT	-1.6	
1289.44777	7	4893423.968974078	w28	0.68	
1352.6448	9	2291071.6890636035	y37+CMCT	1.94	
1352.6448	11	2308828.981103379	c45+CMCT	4.86	
1363.49134	7	10440086.80284828	y29+CMCT	2.64	
1363.49134	10	1678959.5800664367	y42+CMCT-G	-0.83	
1372.38148	5	28974037.186023824	y22-G	2.5	
1372.38148	10	8169443.2720644055	a42+CMCT-A	-5.13	
1372.58291	5	19357559.014484793	y22-G	3.18	
1372.58291	10	10236386.411635548	a42+CMCT-A	-4.46	
1372.77953	5	11236134.89601026	y22-G	0.36	
1372.77953	10	7606462.650391332	a42+CMCT-A	-7.28	
1372.98117	5	5803102.415044127	y22-G	1.2	
1372.98117	10	3843723.968667555	a42+CMCT-A	-6.45	
1373.28874	9	3863079.0111275287	c38	6.68	
1373.28874	11	3238863.675643972	a46+CMCT	5.01	
1378.00157	10	6856125.017368237	y42+CMCT	4.11	
1378.00157	11	25148509.794112395	RNA-H2O	5.3	
1378.09597	10	8338191.826857446	y42+CMCT	-0.14	
1378.09597	11	9269111.159786543	w46+CMCT	-0.18	
1378.18232	11	19192070.964999527	w46+CMCT	-3.66	
1378.18232	11	27794352.122473456	RNA-H2O	4.2	
1378.27292	11	24511946.71434386	RNA-H2O	3.81	
1378.27292	11	30725289.443314597	w46+CMCT	-4.06	
1378.36057	11	19630613.544867177	RNA-H2O	1.28	
1378.36057	11	40466185.65289776	w46+CMCT	-6.59	
1378.45745	11	14437502.67284741	RNA-H2O	5.45	
1378.45745	11	45574172.4272136	w46+CMCT	-2.42	
1378.55114	11	9839289.672629211	RNA-H2O	7.3	
1378.55114	11	45064196.82209499	w46+CMCT	-0.57	
1378.63999	2	24731370.757906713	c09-G	3.23	
1378.63999	11	6259333.706140378	RNA-H2O	5.65	
1378.63999	11	39876865.876808465	w46+CMCT	-2.23	
1379.00582	6	7517465.744922067	y26	-4.45	
1379.00582	11	10299268.466704639	w46+CMCT	-1.29	
1379.63161	2	7378489.823654117	c09-G	-4.66	
1379.63161	11	25120804.780045457	RNA	0.02	
1380.00051	11	2446199.226711516	c46+CMCT	-3.02	
1380.00051	11	19652504.499325447	RNA	3.17	
1380.18448	11	9863145.287390426	RNA	4.41	
1380.18448	11	15288811.216175472	c46+CMCT	-1.8	
1380.36964	11	3754146.0815039007	RNA	6.51	
1380.36964	11	32371519.478400327	c46+CMCT	0.28	
1385.39658	9	9763325.125845473	a39-A	2.74	
1385.39658	9	10444913.060325148	y39-G	-5.87	
1386.177	7	6542715.145728547	w30	0.34	
1386.177	9	9903647.994574765	a39-A	3.23	
1388.37669	11	47232816.967420645	RNA+CMCT-G	3.67	
1388.37669	11	262139004.62318054	RNA+CMCT-A-H2O	4.35	
1388.46791	11	143179952.41253853	RNA+CMCT-G	3.72	
1388.46791	11	423350095.80031365	RNA+CMCT-A-H2O	4.41	
1388.55838	11	299146484.1682529	RNA+CMCT-G	3.23	
1388.55838	11	562335923.4116987	RNA+CMCT-A-H2O	3.92	
1388.6497	11	483134103.6290913	RNA+CMCT-G	3.36	
1388.6497	11	638633201.4553871	RNA+CMCT-A-H2O	4.05	
1388.74043	11	636683780.1796811	RNA+CMCT-A-H2O	3.76	
1388.74043	11	641766276.0950524	RNA+CMCT-G	3.06	
1388.83111	11	567956211.9583647	RNA+CMCT-A-H2O	3.43	
1388.83111	11	728861572.767299	RNA+CMCT-G	2.73	
1388.92276	7	190067918.07541275	y30+CMCT-G	4.32	
1388.92276	11	459923844.3643379	RNA+CMCT-A-H2O	3.8	
1388.92276	11	726657905.6462783	RNA+CMCT-G	3.1	
1389.01408	11	341916395.11132777	RNA+CMCT-A-H2O	3.93	
1389.01408	11	648233906.3442171	RNA+CMCT-G	3.23	
1389.10531	11	235470549.36698067	RNA+CMCT-A-H2O	4.0	
1389.10531	11	524945368.4746754	RNA+CMCT-G	3.3	
1389.19698	7	101171365.45727435	y30+CMCT-G	-4.47	
1389.19698	11	151333713.2097722	RNA+CMCT-A-H2O	4.39	
1389.19698	11	390266792.11214703	RNA+CMCT-G	3.69	
1389.28819	11	91325036.32657847	RNA+CMCT-A-H2O	4.45	
1389.28819	11	268773048.18695486	RNA+CMCT-G	3.74	
1389.37975	11	52010931.84038009	RNA+CMCT-A-H2O	4.75	
1389.37975	11	172740952.0817494	RNA+CMCT-G	4.05	
1389.47178	11	28082832.506354254	RNA+CMCT-A-H2O	5.4	
1389.47178	11	104246729.92742014	RNA+CMCT-G	4.7	
1389.56317	11	14432231.019667147	RNA+CMCT-A-H2O	5.59	
1389.56317	11	59371571.27742892	RNA+CMCT-G	4.88	
1398.78009	5	23713226.161631245	a22-A	2.52	
1398.78009	10	6444273.3368122	y44-G	3.26	
1398.98133	5	24236009.01942124	a22-A	3.04	
1398.98133	10	18164707.927378293	y44-G	3.77	
1399.18012	5	19601150.6389192	a22-A	1.82	
1399.18012	10	6170841.239154734	c43	5.35	
1399.18012	10	23151029.679395005	y44-G	2.54	
1399.27123	10	11751511.02051256	c43	-1.19	
1399.27123	10	21283864.827731702	y44-G	-3.99	
1399.37069	5	13284171.313906169	a22-A	-5.27	
1399.37069	10	17353069.14790167	c43	-1.76	
1399.37069	10	17539826.058174465	y44-G	-4.55	
1399.57474	5	7816328.161814177	a22-A	-2.72	
1399.57474	10	9053465.512527533	y44-G	-2.01	
1399.57474	10	22046892.411887843	c43	0.77	
1399.67492	10	5784852.658230573	y44-G	-2.06	
1399.67492	10	20232028.144387223	c43	0.72	
1399.77602	5	4089748.5855778963	a22-A	-2.15	
1399.77602	10	3453562.6077393577	y44-G	-1.45	
1399.77602	10	16640746.27526965	c43	1.33	
1399.97067	9	37040176.638152435	w38+CMCT	-4.75	
1399.97067	10	8553323.605331527	c43	-2.84	
1400.085	9	35617850.0938379	w38+CMCT	-2.64	
1400.085	10	5452917.8679491095	c43	7.22	
1400.65156	9	5901471.095013529	w38+CMCT	4.24	
1400.65156	11	92041743.98778655	RNA+CMCT-H2O	2.31	
1401.0166	5	21220503.24935093	c21+CMCT-G	7.03	
1401.0166	11	232230854.5156311	RNA+CMCT-H2O	2.65	
1401.18745	9	309498492.91377205	y39	1.39	
1401.18745	11	170598152.2502541	RNA+CMCT-H2O	-5.5	
1401.41005	5	8574979.569209203	c21+CMCT-G	1.65	
1401.41005	9	728731497.8021259	y39	1.26	
1401.74478	9	657617386.1539762	y39	1.66	
1401.74478	11	10892132.479876352	RNA+CMCT-H2O	2.02	
1402.19443	5	745753512.493191	y22	5.36	
1402.19443	9	127505090.03064418	y39	4.6	
1402.19443	11	2029013895.4990416	RNA+CMCT	-0.05	
1402.37747	5	766251854.9149435	y22	-7.1	
1402.37747	11	6996252800.136572	RNA+CMCT	0.48	
1403.19941	5	131569533.01526459	y22	7.14	
1403.19941	10	524552589.5185714	a43+CMCT-A	5.59	
1403.19941	11	1635550410.08434	RNA+CMCT	1.71	
1403.29124	10	486641396.72366846	a43+CMCT-A	-0.41	
1403.29124	11	938910954.024011	RNA+CMCT	2.21	
1403.38254	5	62512995.15902568	y22	-5.22	
1403.38254	10	404412554.3262603	a43+CMCT-A	-6.79	
1403.38254	11	510837254.6144978	RNA+CMCT	2.33	
1408.59497	7	6662764.060589007	a31-A	-4.63	
1408.59497	10	2914819.5469800946	y43+CMCT	-2.46	
1408.89359	7	9980208.690868447	a31-A	4.01	
1408.89359	10	3572050.1137863784	y43+CMCT	-3.98	
1409.39471	9	5038207.9927559765	c39	-0.48	
1409.39471	10	2945289.285313388	c43+CMCT-G	4.62	
1409.72146	2	21476724.966341976	y09	1.39	
1409.72146	9	7283570.231522611	c39	-5.75	
1410.19025	8	7807353.509147931	c34+CMCT	-1.4	
1410.19025	9	2183619.7055948027	w39	5.82	
1411.07156	8	4558464.7563369805	c34+CMCT	1.51	
1411.07156	10	3230503.6398232114	a44-A	-3.91	
1422.17311	9	4795133.24275283	a40-A	-2.72	
1422.17311	10	5438373.978041891	w44	-3.35	
1422.28191	9	5408024.128745392	a40-A	-4.54	
1422.28191	10	5752302.197363677	w44	2.66	
1423.83905	3	12868459.041968327	c13	2.17	
1423.83905	6	3064467.637198567	a27-G	-2.86	
1424.17839	3	11795451.901064456	c13	5.79	
1424.17839	6	6452041.27109046	a27-G	0.75	
1424.49234	4	3509263.9390741643	y17+CMCT	0.59	
1424.49234	10	3500395.223623418	a44	7.06	
1424.49234	10	6357692.45701867	c43+CMCT	-0.56	
1439.60148	7	4392648.174367486	c31	-2.58	
1439.60148	10	9956541.507702757	y44+CMCT	-0.35	
1447.45793	4	16820545.74882564	y18	4.0	
1447.45793	8	6551866.186559166	w35+CMCT	1.1	
1447.71149	4	14669856.988720786	y18	6.02	
1447.71149	8	8607782.671998937	w35+CMCT	3.12	
1447.9524	4	10167951.42418264	y18	-0.68	
1447.9524	8	6080168.470401012	w35+CMCT	-3.58	
1449.19836	2	6577424.099622232	w09	-2.06	
1449.19836	8	13464939.055126175	c35+CMCT	0.74	
1474.20946	9	24264352.097993117	c40+CMCT	5.03	
1474.20946	10	13646899.959930362	y45+CMCT	1.69	
1474.31716	9	21433908.80065506	c40+CMCT	2.53	
1474.31716	10	9861608.137046257	y45+CMCT	6.74	
1474.54595	8	2394255.3977905135	a37-G	-6.57	
1474.54595	9	12219001.987548886	c40+CMCT	6.61	
1491.19362	6	6980408.012485131	y28	-0.83	
1491.19362	10	3022332.9644045806	w46	4.2	
1491.5795	8	12650926.75685559	c36+CMCT	2.13	
1491.5795	10	2202782.158762813	w46	-5.94	
1491.6998	6	4176990.55366139	y28	2.47	
1491.6998	8	20983718.894445203	c36+CMCT	-1.23	
1495.97179	4	9389135.742751194	c18+CMCT-G	0.18	
1495.97179	9	3082105.952982127	c41+CMCT-G	-5.6	
1496.22164	3	27650533.22921764	y14	2.91	
1496.22164	4	11877460.00646457	c18+CMCT-G	-0.35	
1497.22004	3	10694069.337158099	y14	0.2	
1497.22004	4	2420806.078303073	c18+CMCT-G	-3.08	
1497.22004	9	10230366.614465574	y41+CMCT	4.3	
1497.55451	3	5096947.015538994	y14	0.42	
1497.55451	9	18043761.588784177	y41+CMCT	4.49	
1502.38356	10	1034904.9722852123	RNA-G	-4.3	
1502.38356	10	2555777.509541076	RNA-A-H2O	-3.6	
1502.59011	8	5333672.921685066	y37+CMCT-G	-0.73	
1502.59011	10	2119252.317015781	RNA-G	-0.28	
1502.59011	10	2773069.265415705	RNA-A-H2O	0.42	
1502.7979	7	20869935.010663982	y32+CMCT	3.82	
1502.7979	10	1925509.5716602406	RNA-A-H2O	5.28	
1502.7979	10	2299575.5200624014	RNA-G	4.56	
1503.08384	7	66718107.50565617	y32+CMCT	3.47	
1503.08384	8	30689352.57989727	y37+CMCT-G	-5.76	
1503.08384	10	1164994.3207662676	RNA-G	-5.29	
1503.22744	7	77647567.09411973	y32+CMCT	3.72	
1503.22744	8	28435132.78729105	y37+CMCT-G	6.41	
1508.21323	8	6533730.405886157	a37+CMCT-A	5.05	
1508.21323	10	17662932.96327789	y46+CMCT	1.84	
1508.71402	8	2425948.782015768	a37+CMCT-A	4.75	
1508.71402	10	18277371.19392716	y46+CMCT	1.53	
1510.50838	4	6755563.695400026	y18+CMCT	3.74	
1510.50838	10	3855752.317562136	a46+CMCT	-1.25	
1523.21182	3	4481803.392709889	w14	3.23	
1523.21182	5	5358168.029195348	c23+CMCT-G	-3.0	
1523.21182	9	5606098.596936045	a42+CMCT-G	0.64	
1523.53846	3	3174502.83905623	w14	-1.7	
1523.53846	6	8958354.123439554	y29-G	6.95	
1523.53846	9	6387095.577961047	a42+CMCT-G	-4.31	
1525.85736	3	24690470.64616692	c14	4.45	
1525.85736	6	15128565.36386976	a29-G	1.77	
1526.18508	3	17479861.236188013	c14	0.23	
1526.18508	6	19914212.989526883	a29-G	-2.47	
1526.5139	3	9948080.840019558	c14	-3.26	
1526.5139	6	12347413.782594869	a29-G	-5.97	
1526.5139	10	2985563.7793619074	RNA+CMCT-G-H2O	1.92	
1526.85264	3	4799120.516482703	c14	-0.25	
1526.85264	6	4682078.641330711	a29-G	-2.96	
1527.60781	7	4089688.344712164	c33	-5.67	
1527.60781	10	2852937.64150867	RNA+CMCT-G	-1.61	
1533.73653	4	4778989.621334438	c18+CMCT	1.74	
1533.73653	6	5204093.139451951	y28+CMCT	4.36	
1556.9481	4	7417694.286309223	c19	1.92	
1556.9481	8	5070481.134872639	c38+CMCT-G	-6.12	
1556.9481	8	7669204.540398379	a39-G	2.58	
1557.07212	8	8446906.536258766	a39-G	1.75	
1557.07212	8	8733660.118778277	c38+CMCT-G	-6.96	
1557.2052	4	17452329.665393397	c19	6.05	
1557.2052	8	7989974.525768704	a39-G	6.74	
1557.2052	8	11695452.458551792	c38+CMCT-G	-1.98	
1557.45139	4	22486353.004969645	c19	3.2	
1557.45139	8	4984524.162245305	a39-G	3.89	
1557.45139	8	12296281.577117203	c38+CMCT-G	-4.83	
1557.70378	4	20702319.491601273	c19	4.33	
1557.70378	8	6202484.260051786	y39-G	0.02	
1557.70378	8	7729426.748356414	c38+CMCT-G	-3.7	
1557.95229	4	15138708.77730912	c19	2.98	
1557.95229	8	3324772.298616494	c38+CMCT-G	-5.05	
1557.95229	8	9140077.282401307	y39-G	-1.34	
1558.20428	4	9302489.46039395	c19	3.87	
1558.20428	8	7221762.480689296	y39-G	-0.46	
1565.10812	8	37457542.26637318	y38+CMCT	2.25	
1565.10812	9	6359563.576551759	y43+CMCT	-1.14	
1565.23147	6	3253754.5956790927	y29+CMCT-G	2.6	
1565.23147	8	35952433.08367533	y38+CMCT	1.0	
1565.23147	9	9570470.752780972	y43+CMCT	6.5	
1565.7359	6	4026633.0410927082	y29+CMCT-G	4.61	
1565.7359	8	10024227.090273196	y38+CMCT	3.04	
1576.33687	7	3345615.854403267	c34	0.47	
1576.33687	8	8498600.031716254	c38+CMCT	-2.04	
1576.70929	8	2424462.3779354184	y39	-0.6	
1576.70929	8	3770453.9782463517	c38+CMCT	-4.26	
1576.83991	8	2395992.244419756	c38+CMCT	-0.89	
1576.83991	8	2707500.5825086827	y39	2.77	
1593.8125	5	5753256.450098039	y25	1.1	
1593.8125	7	8943848.852349915	y34+CMCT	3.65	
1598.22587	3	20349770.546869606	y15	0.09	
1598.22587	8	2014681.2066663646	c39+CMCT-G	7.1	
1635.53572	3	22221618.536610648	c15	0.59	
1635.53572	9	2897863.568969565	a46-A	-2.32	
1635.87106	3	16683296.0077772	c15	1.32	
1635.87106	9	2609267.8949892856	a46-A	-1.61	
1636.20584	3	10037472.308048641	c15	1.7	
1636.20584	9	972279.5614548482	a46-A	-1.22	
1643.46045	4	5779582.666887432	c20	1.72	
1643.46045	5	5847027.064832612	y25+CMCT	6.87	
1643.957	4	7547098.67678665	c20	-1.15	
1643.957	7	5562052.423822761	y35+CMCT	-0.87	
1644.46016	4	3703072.4574938933	c20	0.03	
1644.46016	5	5959286.470488176	y25+CMCT	5.14	
1658.73947	6	4522036.299403719	w30+CMCT	0.16	
1658.73947	8	4374621.620503548	c40+CMCT	6.6	
1720.85139	5	2931476.5378355053	w26+CMCT	1.96	
1720.85139	8	2945019.2194108544	a43-G	5.5	
1930.27649	3	12190646.59306859	y18	2.35	
1930.27649	6	5384427.716307491	w35+CMCT	-0.54	
1930.61293	3	10631940.532181496	y18	3.53	
1930.61293	6	7074012.544722458	w35+CMCT	0.63	
1930.954	3	7369196.23409681	y18	7.11	
1930.954	6	4996779.0396890305	w35+CMCT	4.21	

 
 
peak list: 
m/z 	z 	Int 	fragment 	error
1379.1758597118182	11	339578.56103527074	RNA	0.0	
1379.2670119845454	11	1951977.087047591	RNA	0.0	
1379.3581601663634	11	5829506.495828164	RNA	0.0	
1379.45103	11	12011885.242319101	RNA	1.25	
1379.54227	11	19147384.946965426	RNA	1.32	
1379.63161	11	25120804.780045457	RNA	0.02	
1379.7239	11	28194208.253559936	RNA	0.85	
1379.81458	11	27792348.553352393	RNA	0.52	
1379.90595	11	24524214.886211794	RNA	0.69	
1380.00051	11	19652504.499325447	RNA	3.17	
1380.0872641663634	11	14462883.858961804	RNA	0.0	
1380.18448	11	9863145.287390426	RNA	4.41	
1380.26952653	11	6278930.773602009	RNA	0.0	
1380.36964	11	3754146.0815039007	RNA	6.51	
1380.4517853481818	11	2119062.910806116	RNA	0.0	
1380.542913620909	11	1134028.9668477047	RNA	0.0	
1380.6340412572727	11	577686.0232624444	RNA	0.0	
1380.7251681663636	11	281118.84946233657	RNA	0.0	
1402.012201802727	11	111845638.90954942	RNA+CMCT	0.0	
1402.1033548936364	11	661554044.6193643	RNA+CMCT	0.0	
1402.19443	11	2029013895.4990416	RNA+CMCT	-0.05	
1402.28698	11	4286518563.0233274	RNA+CMCT	0.95	
1402.37747	11	6996252800.136572	RNA+CMCT	0.48	
1402.46813	11	9387842347.05037	RNA+CMCT	0.14	
1402.55872	11	10765914940.89413	RNA+CMCT	-0.25	
1402.64938	11	10834501772.288883	RNA+CMCT	-0.59	
1402.74042	11	9753348382.7164	RNA+CMCT	-0.66	
1402.83182	11	7968269176.242577	RNA+CMCT	-0.47	
1402.92357	11	5974974288.77937	RNA+CMCT	-0.03	
1403.01538	11	4149503299.38254	RNA+CMCT	0.45	
1403.10732	11	2688746349.9081526	RNA+CMCT	1.03	
1403.19941	11	1635550410.08434	RNA+CMCT	1.71	
1403.29124	11	938910954.024011	RNA+CMCT	2.21	
1403.38254	11	510837254.6144978	RNA+CMCT	2.33	
1403.47602	11	264447378.78415626	RNA+CMCT	4.0	
1403.561527620909	11	130758497.26643966	RNA+CMCT	0.0	
1388.0971963481818	11	7087239.688026746	RNA+CMCT-A-H2O	0.0	
1388.1883504390908	11	41393797.35073457	RNA+CMCT-A-H2O	0.0	
1388.2795003481817	11	125474802.82701588	RNA+CMCT-A-H2O	0.0	
1388.37669	11	262139004.62318054	RNA+CMCT-A-H2O	4.35	
1388.46791	11	423350095.80031365	RNA+CMCT-A-H2O	4.41	
1388.55838	11	562335923.4116987	RNA+CMCT-A-H2O	3.92	
1388.6497	11	638633201.4553871	RNA+CMCT-A-H2O	4.05	
1388.74043	11	636683780.1796811	RNA+CMCT-A-H2O	3.76	
1388.83111	11	567956211.9583647	RNA+CMCT-A-H2O	3.43	
1388.92276	11	459923844.3643379	RNA+CMCT-A-H2O	3.8	
1389.01408	11	341916395.11132777	RNA+CMCT-A-H2O	3.93	
1389.10531	11	235470549.36698067	RNA+CMCT-A-H2O	4.0	
1389.19698	11	151333713.2097722	RNA+CMCT-A-H2O	4.39	
1389.28819	11	91325036.32657847	RNA+CMCT-A-H2O	4.45	
1389.37975	11	52010931.84038009	RNA+CMCT-A-H2O	4.75	
1389.47178	11	28082832.506354254	RNA+CMCT-A-H2O	5.4	
1389.56317	11	14432231.019667147	RNA+CMCT-A-H2O	5.59	
1389.6465305299998	11	7081191.364259639	RNA+CMCT-A-H2O	0.0	
1527.20920863	10	47752.25294557954	RNA+CMCT-G	0.0	
1527.30947813	10	278912.79135263636	RNA+CMCT-G	0.0	
1527.40974313	10	845486.734798481	RNA+CMCT-G	0.0	
1527.5100045299998	10	1766479.0346983839	RNA+CMCT-G	0.0	
1527.60781	10	2852937.64150867	RNA+CMCT-G	-1.61	
1527.71051893	10	3789670.719515265	RNA+CMCT-G	0.0	
1527.81877	10	4303973.991439486	RNA+CMCT-G	5.23	
1527.9110248299999	10	4290961.196789531	RNA+CMCT-G	0.0	
1528.02263	10	3827862.4879095894	RNA+CMCT-G	7.43	
1528.1115240299998	10	3099835.8224092503	RNA+CMCT-G	0.0	
1528.21177163	10	2304550.2544410755	RNA+CMCT-G	0.0	
1528.31201803	10	1587121.96145082	RNA+CMCT-G	0.0	
1528.4122633299999	10	1020046.3198979893	RNA+CMCT-G	0.0	
1528.5125076299998	10	615583.5772720582	RNA+CMCT-G	0.0	
1528.6127510299998	10	350592.9083882887	RNA+CMCT-G	0.0	
1528.71299363	10	189296.96699222777	RNA+CMCT-G	0.0	
1528.8132354299998	10	97266.72049194809	RNA+CMCT-G	0.0	
1528.91347643	10	47724.03242706157	RNA+CMCT-G	0.0	
1388.2804372572725	11	8086661.82795783	RNA+CMCT-G	0.0	
1388.37669	11	47232816.967420645	RNA+CMCT-G	3.67	
1388.46791	11	143179952.41253853	RNA+CMCT-G	3.72	
1388.55838	11	299146484.1682529	RNA+CMCT-G	3.23	
1388.6497	11	483134103.6290913	RNA+CMCT-G	3.36	
1388.74043	11	641766276.0950524	RNA+CMCT-G	3.06	
1388.83111	11	728861572.767299	RNA+CMCT-G	2.73	
1388.92276	11	726657905.6462783	RNA+CMCT-G	3.1	
1389.01408	11	648233906.3442171	RNA+CMCT-G	3.23	
1389.10531	11	524945368.4746754	RNA+CMCT-G	3.3	
1389.19698	11	390266792.11214703	RNA+CMCT-G	3.69	
1389.28819	11	268773048.18695486	RNA+CMCT-G	3.74	
1389.37975	11	172740952.0817494	RNA+CMCT-G	4.05	
1389.47178	11	104246729.92742014	RNA+CMCT-G	4.7	
1389.56317	11	59371571.27742892	RNA+CMCT-G	4.88	
1389.6475145299999	11	32056719.059282567	RNA+CMCT-G	0.0	
1389.7386434390908	11	16471747.974473171	RNA+CMCT-G	0.0	
1389.83667	11	8081882.790827906	RNA+CMCT-G	4.96	
1525.40815213	10	90269.20424294377	RNA+CMCT-G-H2O	0.0	
1525.50842163	10	527191.0697043698	RNA+CMCT-G-H2O	0.0	
1525.60868663	10	1597770.826639348	RNA+CMCT-G-H2O	0.0	
1525.7089480299999	10	3337123.018152206	RNA+CMCT-G-H2O	0.0	
1525.80920643	10	5387599.520032198	RNA+CMCT-G-H2O	0.0	
1525.9094624299998	10	7153553.638139245	RNA+CMCT-G-H2O	0.0	
1526.00181	10	8120385.88135689	RNA+CMCT-G-H2O	-5.18	
1526.10996833	10	8091596.685242737	RNA+CMCT-G-H2O	0.0	
1526.21827	10	7214265.146166424	RNA+CMCT-G-H2O	5.28	
1526.30438	10	5838649.964284759	RNA+CMCT-G-H2O	-3.99	
1526.42029	10	4337946.612017981	RNA+CMCT-G-H2O	6.27	
1526.5139	10	2985563.7793619074	RNA+CMCT-G-H2O	1.92	
1526.61120693	10	1917466.8689090533	RNA+CMCT-G-H2O	0.0	
1526.71145123	10	1156297.0759606946	RNA+CMCT-G-H2O	0.0	
1526.81169463	10	658131.6639402051	RNA+CMCT-G-H2O	0.0	
1526.91193723	10	355106.16233619076	RNA+CMCT-G-H2O	0.0	
1527.01217903	10	182311.8702588334	RNA+CMCT-G-H2O	0.0	
1527.11242013	10	89382.47335647086	RNA+CMCT-G-H2O	0.0	
1386.6431131663637	11	349554.0928554801	RNA+CMCT-G-H2O	0.0	
1386.7342672572727	11	2041469.155262064	RNA+CMCT-G-H2O	0.0	
1386.8254172572726	11	6187130.335100141	RNA+CMCT-G-H2O	0.0	
1386.9165639845453	11	12922513.48774375	RNA+CMCT-G-H2O	0.0	
1387.0157	11	20862679.345494363	RNA+CMCT-G-H2O	5.76	
1387.10345	11	27701074.50978497	RNA+CMCT-G-H2O	3.32	
1387.19279	11	31444988.844199754	RNA+CMCT-G-H2O	2.02	
1387.29105	11	31333506.956039563	RNA+CMCT-G-H2O	7.15	
1387.37602	11	27936170.811921563	RNA+CMCT-G-H2O	2.71	
1387.46785	11	22609305.23186457	RNA+CMCT-G-H2O	3.21	
1387.56214	11	16798054.281485256	RNA+CMCT-G-H2O	5.48	
1387.65365	11	11561152.524933312	RNA+CMCT-G-H2O	5.75	
1387.7357	11	7425105.799515621	RNA+CMCT-G-H2O	-0.79	
1387.82793053	11	4477588.77292285	RNA+CMCT-G-H2O	0.0	
1387.9190608936365	11	2548517.1681467323	RNA+CMCT-G-H2O	0.0	
1388.0101905299998	11	1375095.8976967053	RNA+CMCT-G-H2O	0.0	
1388.1013194390907	11	705975.6531540934	RNA+CMCT-G-H2O	0.0	
1388.192447711818	11	346120.35913391353	RNA+CMCT-G-H2O	0.0	
1400.374877711818	11	2403125.5206458266	RNA+CMCT-H2O	0.0	
1400.46663	11	14213401.296192655	RNA+CMCT-H2O	0.43	
1400.5625	11	43582106.89984805	RNA+CMCT-H2O	3.8	
1400.65156	11	92041743.98778655	RNA+CMCT-H2O	2.31	
1400.74271	11	150173282.44730738	RNA+CMCT-H2O	2.31	
1400.83242	11	201421291.8731139	RNA+CMCT-H2O	1.29	
1400.9259	11	230879944.97153923	RNA+CMCT-H2O	2.96	
1401.0166	11	232230854.5156311	RNA+CMCT-H2O	2.65	
1401.10879	11	208939544.73784626	RNA+CMCT-H2O	3.4	
1401.18745	11	170598152.2502541	RNA+CMCT-H2O	-5.5	
1401.2862925299999	11	127842544.02876374	RNA+CMCT-H2O	0.0	
1401.3774251663635	11	88725566.53909874	RNA+CMCT-H2O	0.0	
1401.4685569845456	11	57452689.44238925	RNA+CMCT-H2O	0.0	
1401.5596878027272	11	34923387.68633462	RNA+CMCT-H2O	0.0	
1401.650817802727	11	20032834.495553207	RNA+CMCT-H2O	0.0	
1401.74478	11	10892132.479876352	RNA+CMCT-H2O	2.02	
1401.833075711818	11	5634446.842192193	RNA+CMCT-H2O	0.0	
1401.9242036209089	11	2783280.970239517	RNA+CMCT-H2O	0.0	
1501.88766743	10	36592.337842102024	RNA-A-H2O	0.0	
1501.9879359299998	10	207625.31888431718	RNA-A-H2O	0.0	
1502.08819993	10	612681.5210035063	RNA-A-H2O	0.0	
1502.18846013	10	1248148.2149127447	RNA-A-H2O	0.0	
1502.28871743	10	1968257.1554094078	RNA-A-H2O	0.0	
1502.38356	10	2555777.509541076	RNA-A-H2O	-3.6	
1502.48922483	10	2840165.710407272	RNA-A-H2O	0.0	
1502.59011	10	2773069.265415705	RNA-A-H2O	0.42	
1502.6897247299999	10	2424488.612183182	RNA-A-H2O	0.0	
1502.7979	10	1925509.5716602406	RNA-A-H2O	5.28	
1502.89021883	10	1404760.740268364	RNA-A-H2O	0.0	
1502.99046413	10	949889.8954238981	RNA-A-H2O	0.0	
1503.09070823	10	599704.9385732365	RNA-A-H2O	0.0	
1503.1909514299998	10	355668.0198493672	RNA-A-H2O	0.0	
1503.2911937299998	10	199177.3403381634	RNA-A-H2O	0.0	
1503.39143523	10	105782.50059354538	RNA-A-H2O	0.0	
1503.49167593	10	53470.01805774717	RNA-A-H2O	0.0	
1502.0892324299998	10	30337.341267135464	RNA-G	0.0	
1502.1895010299997	10	172138.94112276364	RNA-G	0.0	
